row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,product_id,product_name,quantity,sales_amount
5588,ORD1260,31-05-2023,04-06-2023,First Class,CUST1224,,Home Office,Canada,Mumbai,P1005,Headphones,8,3934.38
5589,ORD1444,14-05-2024,21-05-2024,Same Day,CUST1049,Sneha Taylor,Consumer,Canada,Mumbai,P1007,Router,7,312.35
5590,ORD1703,04-01-2025,05-01-2025,First Class,CUST1114,Emily Johnson,Consumer,Germany,Bangalore,P1007,Router,3,2780.77
5591,ORD1564,23-01-2023,25-01-2023,First Class,CUST1166,Priya Miller,Consumer,UK,Bangalore,P1005,Headphones,9,4963.59
5592,ORD1392,25-11-2023,29-11-2023,Same Day,CUST1778,Anjali Brown,Corporate,Canada,Pune,P1002,Keyboard,6,4516.09
5593,ORD1733,10-06-2023,13-06-2023,Standard Class,CUST1273,Sarah Wilson,Consumer,UK,Pune,P1005,Headphones,3,2103.3
5594,ORD2124,02-08-2024,05-08-2024,First Class,CUST3209,Anjali Davis,Corporate,USA,Berlin,P1007,Router,4,2707.12
5595,ORD2487,31-12-2099,06-11-2024,First Class,CUST2670,John Sharma,Home Office,UK,London,P1007,Router,7,2578.1
5596,ORD1560,25-03-2024,26-03-2024,Invalid Mode,CUST2535,Priya Miller,Home Office,Germany,Toronto,P1004,Monitor,6,2847.72
5597,ORD1369,09-10-2024,13-10-2024,First Class,CUST3489,David Miller,Consumer,India,Berlin,P1005,Headphones,9,1579.24
5598,ORD1930,28-05-2025,06-06-2025,First Class,CUST3441,Sneha Smith,Home Office,USA,Bangalore,P1005,Headphones,1,2427.55
5599,ORD1971,28-04-2023,03-05-2023,First Class,CUST1129,Sneha Brown,Home Office,Canada,Mumbai,P1007,Router,2,4992.75
5600,ORD2039,13-09-2023,21-09-2023,Standard Class,CUST1129,Amit Johnson,Home Office,Germany,Pune,P1007,Router,4,2390.24
5601,ORD1112,26-04-2023,28-04-2023,First Class,CUST2880,John Taylor,Home Office,UK,New York,P1001,Laptop,5,1313.57
5602,ORD1471,04-03-2025,07-03-2025,Same Day,CUST2924,Michael Johnson,Home Office,India,London,P1006,Printer,2,4792.92
5603,ORD1177,08-01-2023,18-01-2023,First Class,CUST1540,Robert Patel,Home Office,USA,Pune,P1005,Headphones,7,1740.09
5604,ORD1181,04-11-2023,11-11-2023,Standard Class,CUST1000,John Taylor,Home Office,Germany,Berlin,P1003,Mouse,7,1526.96
5605,ORD1218,12-11-2023,16-11-2023,Same Day,CUST1678,,Home Office,UK,London,P1008,SSD,7,3955.74
5606,ORD2484,02-12-2024,06-12-2024,First Class,CUST3308,Sarah Patel,Corporate,Germany,Pune,P1002,Keyboard,1,3619.45
5607,ORD2008,25-07-2023,28-07-2023,Same Day,CUST1295,Rahul Miller,Home Office,India,Bangalore,P1008,SSD,8,4789.27
5608,ORD1924,10-09-2023,12-09-2023,Standard Class,CUST1696,Daniel Patel,Home Office,USA,Berlin,P1002,Keyboard,6,4297.31
5609,ORD2188,13-08-2023,17-08-2023,First Class,CUST1468,Anjali Patel,Home Office,India,New York,P1006,Printer,10,1406.71
5610,ORD2360,21-01-2023,29-01-2023,Same Day,CUST2937,Michael Davis,Home Office,Canada,Pune,P1005,Headphones,2,2647.69
5611,ORD2033,28-05-2023,30-05-2023,Same Day,CUST2547,Daniel Smith,Corporate,Germany,London,,Laptop,6,2700.23
5612,ORD2297,04-12-2024,12-12-2024,First Class,CUST1590,Emily Davis,Home Office,Canada,Berlin,P1001,Laptop,7,2986.43
5613,ORD1832,04-05-2024,08-05-2024,First Class,CUST2110,Rahul Sharma,Corporate,India,Berlin,P1003,Mouse,1,921.27
5614,ORD2298,25-04-2024,29-04-2024,Second Class,CUST1857,Amit Smith,Corporate,Canada,Pune,P1008,SSD,3,623.55
5615,ORD1892,04-07-2023,14-07-2023,Same Day,CUST3139,Sneha Brown,Corporate,USA,New York,P1007,Router,3,2641.56
5616,ORD1120,31-10-2024,05-11-2024,Same Day,CUST3220,Emily Wilson,Corporate,Canada,Mumbai,P1003,Mouse,7,4986.94
5617,ORD2079,11-08-2024,17-08-2024,Second Class,CUST1288,,Home Office,USA,Bangalore,P1004,Monitor,1,4609.74
5618,ORD1608,10-05-2023,12-05-2023,First Class,CUST1861,David Taylor,Corporate,Canada,New York,P1008,SSD,6,3752.95
5619,ORD1580,16-11-2023,23-11-2023,First Class,CUST1101,Daniel Wilson,Home Office,UK,Pune,P1003,Mouse,7,4662.12
5620,ORD1187,10-03-2024,17-03-2024,Standard Class,CUST2994,John Smith,Consumer,USA,Bangalore,P1005,Headphones,8,2951.66
5621,ORD1526,06-05-2025,14-05-2025,Second Class,CUST1478,Michael Smith,Corporate,Canada,Mumbai,P1005,Headphones,6,4367.04
5622,ORD2025,27-01-2023,05-02-2023,Same Day,CUST3430,Olivia Smith,Consumer,Germany,Pune,P1006,Printer,8,308.05
5623,ORD2038,29-05-2024,30-05-2024,Second Class,CUST2128,Michael Smith,Corporate,UK,Bangalore,P1008,SSD,1,4809.81
5624,ORD2149,10-12-2024,18-12-2024,Second Class,CUST1620,Robert Miller,Corporate,Canada,Berlin,P1008,SSD,4,1430.46
5625,ORD1645,31-05-2025,09-06-2025,Standard Class,CUST1365,Anjali Patel,Home Office,India,Mumbai,P1007,Router,9,1889.39
5626,ORD2137,27-11-2023,02-12-2023,First Class,CUST2592,Emily Johnson,Corporate,Canada,Delhi,P1002,Keyboard,2,757.76
5627,ORD1133,06-01-2025,16-01-2025,Second Class,CUST2662,Jane Gupta,Consumer,Germany,Toronto,P1006,Printer,8,347.63
5628,ORD2198,16-03-2024,25-03-2024,Same Day,CUST1574,Olivia Smith,Consumer,Canada,New York,P1004,Monitor,9,3278.69
5629,ORD1645,23-09-2023,01-10-2023,Second Class,CUST1896,Michael Patel,Home Office,India,Toronto,P1002,Keyboard,4,1305.6
5630,ORD1184,22-08-2023,23-08-2023,First Class,CUST1990,Olivia Sharma,Consumer,UK,Toronto,P1001,Laptop,10,619.62
5631,ORD1682,09-09-2023,19-09-2023,Standard Class,CUST2407,Amit Johnson,Home Office,Canada,Toronto,P1004,Monitor,3,4595.01
5632,ORD1006,15-10-2023,22-10-2023,Standard Class,CUST1113,Daniel Johnson,Consumer,Canada,Pune,,Router,10,1770.41
5633,ORD2039,27-05-2025,29-05-2025,Standard Class,CUST3167,Rahul Davis,Home Office,USA,Toronto,P1007,Router,6,1005.24
5634,ORD1876,30-01-2024,01-02-2024,First Class,CUST1070,Sneha Johnson,Home Office,India,Berlin,P1005,Headphones,9,1847.28
5635,ORD1116,21-08-2023,29-08-2023,Second Class,CUST2576,,Consumer,UK,Pune,P1005,Headphones,5,871.99
5636,ORD2352,06-11-2024,13-11-2024,Standard Class,CUST1534,David Johnson,Corporate,USA,Pune,P1002,Keyboard,3,449.58
5637,ORD2336,20-03-2025,30-03-2025,Second Class,CUST3237,Priya Davis,Consumer,India,Toronto,P1004,Monitor,1,3992.58
5638,ORD2330,13-06-2023,22-06-2023,First Class,CUST2888,Sarah Gupta,Home Office,Canada,London,P1008,SSD,7,4752.41
5639,ORD2413,07-10-2024,12-10-2024,Standard Class,CUST3253,Rahul Wilson,Corporate,USA,Mumbai,P1002,Keyboard,8,675.64
5640,ORD1691,15-09-2024,20-09-2024,Second Class,CUST3028,Robert Wilson,Home Office,UK,Pune,P1001,Laptop,4,4900.63
5641,ORD1047,30-08-2024,08-09-2024,First Class,CUST2478,Michael Brown,Corporate,UK,New York,P1005,Headphones,10,3546.93
5642,ORD1256,23-06-2023,02-07-2023,Standard Class,CUST2061,Jane Davis,Corporate,USA,Delhi,P1006,Printer,6,4410.87
5643,ORD2081,03-03-2025,10-03-2025,Second Class,CUST1864,Anjali Davis,Home Office,USA,Mumbai,P1002,Keyboard,6,2166.45
5644,ORD2287,21-08-2023,23-08-2023,Standard Class,CUST1999,Priya Brown,Consumer,Canada,Berlin,P1002,Keyboard,10,317.89
5645,ORD1369,30-01-2025,01-02-2025,First Class,CUST1720,Anjali Brown,Consumer,India,Pune,P1004,Monitor,2,2606.97
5646,ORD1061,09-08-2024,18-08-2024,Standard Class,CUST3078,Priya Miller,Home Office,USA,Bangalore,P1004,Monitor,4,281.21
5647,ORD2336,22-04-2025,24-04-2025,Standard Class,CUST3487,Amit Sharma,Consumer,USA,Mumbai,P1004,Monitor,9,808.6
5648,ORD2154,21-02-2024,01-03-2024,Standard Class,CUST2089,Sarah Davis,Corporate,Germany,Toronto,P1002,Keyboard,3,4922.15
5649,ORD1508,14-01-2024,23-01-2024,First Class,CUST3223,Amit Gupta,Corporate,Germany,Toronto,P1001,Laptop,9,-100
5650,ORD1835,23-07-2024,31-07-2024,Second Class,CUST2144,David Sharma,Corporate,UK,Delhi,P1001,Laptop,4,3297.62
5651,ORD2177,26-06-2024,03-07-2024,First Class,CUST1115,Anjali Miller,Consumer,Canada,Mumbai,P1005,Headphones,3,2905.22
5652,ORD1992,17-01-2024,22-01-2024,Second Class,CUST2079,Amit Miller,Home Office,India,Pune,P1003,Mouse,5,2345
5653,ORD2107,13-08-2024,22-08-2024,Same Day,CUST1779,Sneha Miller,Consumer,UK,Toronto,P1004,Monitor,6,3834.92
5654,ORD1768,02-03-2024,11-03-2024,First Class,CUST1221,Chris Davis,Corporate,Germany,New York,P1002,Keyboard,6,4817.78
5655,ORD1664,05-09-2023,12-09-2023,Second Class,CUST1705,Olivia Sharma,Consumer,USA,New York,P1008,SSD,6,3427.75
5656,ORD1119,02-06-2024,04-06-2024,Same Day,CUST2471,Daniel Miller,Corporate,UnknownCountry,Pune,P1002,Keyboard,5,1564.24
5657,ORD1868,03-02-2024,09-02-2024,Standard Class,CUST3148,Anjali Miller,Home Office,UK,Berlin,,Headphones,2,293.23
5658,ORD1088,29-01-2024,31-01-2024,First Class,CUST1058,Michael Brown,Home Office,USA,London,P1002,Keyboard,10,2118.08
5659,ORD1772,26-12-2023,04-01-2024,First Class,CUST1711,Michael Miller,Corporate,India,New York,P1006,Printer,5,1111.65
5660,ORD1038,01-04-2025,06-04-2025,Same Day,CUST1271,Amit Johnson,Corporate,UK,London,P1005,Headphones,8,3752.44
5661,ORD1903,17-02-2024,26-02-2024,Same Day,CUST1874,Chris Sharma,Home Office,India,Mumbai,P1003,Mouse,9,2925.68
5662,ORD1975,28-08-2023,29-08-2023,Same Day,CUST2454,Rahul Smith,Corporate,Canada,New York,P1004,Monitor,7,2216.06
5663,ORD1513,09-08-2023,13-08-2023,Standard Class,CUST3320,Anjali Gupta,Consumer,UK,London,P1005,Headphones,6,3957.75
5664,ORD1225,12-12-2024,16-12-2024,Second Class,CUST2191,Daniel Davis,Home Office,India,Berlin,P1004,Monitor,3,4876.84
5665,ORD1997,17-12-2024,22-12-2024,Second Class,CUST1395,Amit Taylor,Corporate,USA,New York,P1007,Router,1,3827.8
5666,ORD1801,08-05-2023,09-05-2023,First Class,CUST3132,Daniel Patel,Consumer,Canada,Bangalore,P1002,Keyboard,3,1079.76
5667,ORD1171,17-02-2023,25-02-2023,Same Day,CUST2940,Amit Taylor,Corporate,Canada,Delhi,P1006,Printer,1,1890.31
5668,ORD1594,18-05-2023,19-05-2023,Standard Class,CUST3123,Robert Sharma,Home Office,USA,Berlin,P1002,Keyboard,3,2026.48
5669,ORD1621,17-02-2023,19-02-2023,First Class,CUST3315,Priya Gupta,Home Office,UK,Pune,P1002,Keyboard,9,4559.16
5670,ORD2030,06-12-2024,09-12-2024,Standard Class,CUST2457,Olivia Johnson,Consumer,India,New York,P1008,SSD,9,889.19
5671,ORD2102,27-07-2024,30-07-2024,Same Day,CUST1896,David Davis,Home Office,UK,Toronto,P1008,SSD,4,1887.08
5672,ORD1213,28-06-2024,07-07-2024,Second Class,CUST2299,David Gupta,Consumer,Canada,New York,P1007,Router,6,2331.21
5673,ORD1637,04-05-2025,12-05-2025,Same Day,CUST2081,Sneha Gupta,Home Office,USA,Pune,P1003,Mouse,10,2722.65
5674,ORD1905,17-03-2023,20-03-2023,Second Class,CUST2736,Priya Taylor,Consumer,USA,Pune,P1004,Monitor,6,1805.22
5675,ORD1327,30-04-2025,04-05-2025,Second Class,CUST3412,,Corporate,Canada,Mumbai,P1008,SSD,5,3406.12
5676,ORD1512,02-05-2025,08-05-2025,Standard Class,CUST1887,Robert Wilson,Consumer,USA,Bangalore,P1007,Router,6,2839.23
5677,ORD1066,13-02-2024,17-02-2024,Same Day,CUST2850,Emily Patel,Corporate,Germany,New York,P1003,Mouse,1,4222.29
5678,ORD1579,03-06-2023,05-06-2023,Same Day,CUST3419,Anjali Taylor,Home Office,UK,Berlin,P1001,Laptop,7,3564.42
5679,ORD1141,26-11-2024,06-12-2024,Same Day,CUST2599,Sneha Gupta,Home Office,USA,Delhi,P1007,Router,8,4621.56
5680,ORD2378,19-07-2023,26-07-2023,Same Day,CUST3382,Amit Miller,Consumer,Germany,Berlin,P1001,Laptop,9,4738.67
5681,ORD2288,07-07-2023,08-07-2023,Second Class,CUST1996,Amit Johnson,Consumer,India,Bangalore,P1008,SSD,7,4402.63
5682,ORD1574,06-01-2023,15-01-2023,Standard Class,CUST3496,Emily Brown,Home Office,Canada,New York,P1004,Monitor,7,2434.91
5683,ORD1516,26-11-2023,03-12-2023,Second Class,CUST1592,Olivia Patel,Consumer,UK,New York,P1004,Monitor,7,2357.01
5684,ORD2069,04-06-2025,13-06-2025,Standard Class,CUST2533,Rahul Patel,Corporate,Canada,New York,P1005,Headphones,3,86.53
5685,ORD1261,29-06-2024,09-07-2024,Second Class,CUST2244,Chris Davis,Home Office,Canada,Pune,P1003,Mouse,5,4329.35
5686,ORD2449,19-10-2023,23-10-2023,Standard Class,CUST2007,Olivia Gupta,Consumer,UK,Delhi,P1001,Laptop,9,2783.23
5687,ORD1606,26-04-2025,27-04-2025,Same Day,CUST2296,Priya Davis,Home Office,UK,Bangalore,P1007,Router,8,1608.44
5688,ORD1223,30-06-2023,03-07-2023,Same Day,CUST1561,Jane Patel,Home Office,Germany,Mumbai,P1001,Laptop,6,1951.88
5689,ORD1363,08-07-2023,11-07-2023,Same Day,CUST1145,Sarah Brown,Home Office,India,Bangalore,P1005,Headphones,4,2346.58
5690,ORD1034,02-03-2023,09-03-2023,Standard Class,CUST2675,David Brown,Home Office,USA,London,P1005,Headphones,6,1862.78
5691,ORD1898,04-10-2024,14-10-2024,Second Class,CUST1030,John Taylor,Consumer,USA,New York,P1004,Monitor,5,3422.98
5692,ORD2471,29-08-2024,31-08-2024,Standard Class,CUST2570,Daniel Johnson,Consumer,Germany,London,P1004,Monitor,6,3299.51
5693,ORD1995,26-02-2023,03-03-2023,Invalid Mode,CUST2669,,Corporate,UK,Pune,P1002,Keyboard,6,4208.18
5694,ORD1253,05-06-2024,08-06-2024,Second Class,CUST2177,Jane Davis,Home Office,USA,London,P1003,Mouse,1,435.67
5695,ORD1260,08-09-2023,11-09-2023,Second Class,CUST1495,Sarah Miller,Home Office,USA,London,P1004,Monitor,9,4475.42
5696,ORD1579,11-07-2023,19-07-2023,First Class,CUST1148,Michael Brown,Consumer,UK,Pune,P1004,Monitor,7,4248.3
5697,ORD1107,07-12-2024,09-12-2024,Second Class,CUST1581,Jane Smith,Corporate,Germany,Berlin,P1006,Printer,9,3225.56
5698,ORD2356,20-03-2025,23-03-2025,First Class,CUST2010,Sneha Patel,Consumer,Germany,New York,P1002,Keyboard,2,3142.95
5699,ORD2169,24-04-2024,04-05-2024,Same Day,CUST2665,Sarah Smith,Home Office,India,Pune,P1002,Keyboard,2,1771.58
5700,ORD1428,19-01-2025,21-01-2025,Same Day,CUST1212,Jane Wilson,Consumer,India,New York,P1007,Router,9,2633
5701,ORD1056,21-02-2024,26-02-2024,Same Day,CUST1596,Sneha Smith,Home Office,India,Bangalore,P1006,Printer,3,3542.41
5702,ORD1390,19-03-2024,25-03-2024,Second Class,CUST3498,Priya Brown,Corporate,USA,Mumbai,P1003,Mouse,6,1924.74
5703,ORD1843,05-12-2024,13-12-2024,Same Day,CUST2821,Daniel Johnson,Consumer,Canada,New York,P1002,Keyboard,5,3540.28
5704,ORD1198,22-08-2023,23-08-2023,Same Day,CUST1534,Emily Davis,Consumer,USA,New York,P1006,Printer,10,2300.32
5705,ORD1089,31-12-2099,18-04-2024,Same Day,CUST3277,Robert Taylor,Home Office,Canada,Toronto,P1001,Laptop,2,2893.1
5706,ORD1124,29-12-2024,01-01-2025,First Class,CUST2183,John Wilson,Consumer,USA,Toronto,P1003,Mouse,2,2171.4
5707,ORD1799,15-03-2025,24-03-2025,First Class,CUST1248,Jane Patel,Corporate,USA,Delhi,P1005,Headphones,6,3996.66
5708,ORD1536,14-06-2024,16-06-2024,Same Day,CUST1053,David Patel,Home Office,Germany,Delhi,P1001,Laptop,8,2768.98
5709,ORD1579,30-04-2024,01-05-2024,Same Day,CUST2233,Rahul Gupta,Home Office,India,Berlin,P1006,Printer,3,2929.09
5710,ORD1348,14-02-2024,24-02-2024,First Class,CUST1998,Sarah Wilson,Corporate,USA,Bangalore,P1002,Keyboard,9,1523.89
5711,ORD1426,22-01-2023,01-02-2023,Same Day,CUST3463,Priya Taylor,Home Office,USA,Bangalore,P1003,Mouse,2,299.42
5712,ORD2458,30-06-2023,01-07-2023,Second Class,CUST1177,Sneha Patel,Corporate,UK,London,P1006,Printer,10,2641.79
5713,ORD1387,22-09-2023,27-09-2023,First Class,CUST3200,Chris Patel,Corporate,UK,London,P1001,Laptop,2,2940.45
5714,ORD1964,03-02-2025,08-02-2025,First Class,CUST1142,David Wilson,Home Office,UK,Delhi,P1004,Monitor,1,2985.13
5715,ORD1573,24-11-2023,30-11-2023,Standard Class,CUST1747,Chris Taylor,Consumer,India,Pune,P1005,Headphones,8,4449.46
5716,ORD2168,23-05-2025,28-05-2025,First Class,CUST1538,Michael Taylor,Consumer,USA,London,P1005,Headphones,9,4456.35
5717,ORD1606,09-06-2023,17-06-2023,Second Class,CUST1014,Daniel Wilson,Home Office,UK,London,P1007,Router,1,2859.5
5718,ORD1622,28-03-2024,06-04-2024,First Class,CUST1275,Olivia Sharma,Consumer,Germany,Delhi,P1007,Router,9,3368.12
5719,ORD1130,14-01-2023,20-01-2023,First Class,CUST1418,Michael Johnson,Consumer,Germany,New York,P1003,Mouse,7,838.22
5720,ORD1215,27-03-2023,03-04-2023,First Class,CUST2510,Robert Davis,Home Office,Canada,Bangalore,P1007,Router,1,289.4
5721,ORD2392,30-10-2023,03-11-2023,First Class,CUST3379,Daniel Smith,Consumer,UK,Toronto,P1004,Monitor,5,112.87
5722,ORD2364,06-10-2024,12-10-2024,Same Day,CUST3322,David Johnson,Corporate,Canada,Berlin,P1006,Printer,4,1734.02
5723,ORD1298,07-12-2024,16-12-2024,Same Day,CUST1608,Emily Gupta,Corporate,UK,Pune,P1004,Monitor,7,656.63
5724,ORD1867,18-04-2025,24-04-2025,Same Day,CUST2292,Olivia Gupta,Corporate,UK,Mumbai,P1007,Router,7,1102.5
5725,ORD1784,02-01-2024,08-01-2024,Standard Class,CUST2833,Jane Johnson,Consumer,Canada,Toronto,P1007,Router,8,2875.44
5726,ORD2227,31-12-2099,29-08-2023,First Class,CUST3394,Sneha Sharma,Consumer,USA,New York,P1003,Mouse,5,1044.22
5727,ORD2230,26-06-2023,05-07-2023,Standard Class,CUST2411,Robert Brown,Home Office,Germany,Bangalore,P1006,Printer,8,3012.53
5728,ORD1582,30-03-2024,07-04-2024,Standard Class,CUST3046,Anjali Davis,Consumer,USA,Toronto,P1005,Headphones,1,623.07
5729,ORD1962,04-07-2024,11-07-2024,Same Day,CUST1184,Emily Davis,Corporate,UK,Mumbai,P1008,SSD,4,1674.73
5730,ORD2121,09-05-2025,11-05-2025,First Class,CUST2267,Rahul Taylor,Home Office,India,Toronto,P1007,Router,2,2580.69
5731,ORD1638,27-01-2024,01-02-2024,Same Day,CUST1025,Amit Patel,Corporate,Canada,New York,P1008,SSD,7,4005.74
5732,ORD1052,28-07-2023,04-08-2023,Second Class,CUST2159,Michael Taylor,Corporate,Canada,Delhi,P1004,Monitor,3,2521.66
5733,ORD2273,04-10-2024,07-10-2024,Same Day,CUST1916,Robert Sharma,Home Office,UK,Toronto,P1002,Keyboard,7,2312.38
5734,ORD2243,27-02-2023,06-03-2023,Same Day,CUST1650,Priya Gupta,Consumer,USA,Toronto,P1001,Laptop,6,3576.83
5735,ORD1844,18-03-2023,23-03-2023,Same Day,CUST2684,Emily Gupta,Home Office,India,Toronto,P1008,SSD,5,188.68
5736,ORD1320,11-06-2023,18-06-2023,Invalid Mode,CUST1801,David Miller,Home Office,UK,London,P1002,Keyboard,8,912.76
5737,ORD2411,26-09-2023,06-10-2023,Same Day,CUST2763,David Taylor,Home Office,USA,Toronto,P1002,Keyboard,2,1541.2
5738,ORD2075,13-10-2024,15-10-2024,First Class,CUST2959,Amit Johnson,Home Office,USA,Bangalore,P1001,Laptop,9,3207.14
5739,ORD1034,17-05-2024,18-05-2024,Second Class,CUST1474,Emily Sharma,Corporate,Canada,Mumbai,P1004,Monitor,6,1006.69
5740,ORD1508,24-10-2024,25-10-2024,Standard Class,CUST3455,Amit Davis,Home Office,Canada,Mumbai,P1006,Printer,7,2864.83
5741,ORD2412,07-07-2023,12-07-2023,Invalid Mode,CUST3342,Jane Johnson,Consumer,USA,Mumbai,P1006,Printer,9,4165.31
5742,ORD2204,27-03-2024,02-04-2024,Second Class,CUST3274,Anjali Smith,Corporate,India,New York,P1007,Router,5,533.46
5743,ORD1796,18-03-2023,25-03-2023,Standard Class,CUST1824,Chris Smith,Corporate,USA,London,P1007,Router,5,2654.55
5744,ORD1396,10-08-2024,17-08-2024,Standard Class,CUST2190,Chris Taylor,Consumer,Germany,Mumbai,,Keyboard,6,4233.01
5745,ORD1979,26-09-2023,06-10-2023,First Class,CUST3170,Anjali Wilson,Home Office,India,Delhi,P1008,SSD,5,3827.8
5746,ORD1499,28-05-2024,05-06-2024,Second Class,CUST3205,Rahul Miller,Consumer,Canada,Bangalore,P1002,Keyboard,6,3363.61
5747,ORD1538,03-12-2024,08-12-2024,Standard Class,CUST2400,Daniel Gupta,Consumer,India,Pune,P1006,Printer,10,3745.71
5748,ORD1660,16-05-2023,23-05-2023,First Class,CUST2444,Chris Gupta,Home Office,Germany,Delhi,P1002,Keyboard,5,1870.44
5749,ORD2310,16-02-2024,23-02-2024,Same Day,CUST1877,John Patel,Consumer,USA,Pune,P1004,Monitor,7,1017.24
5750,ORD1896,24-09-2024,04-10-2024,Second Class,CUST1365,Priya Davis,Consumer,USA,London,P1007,Router,7,2777.03
5751,ORD1511,08-02-2024,18-02-2024,Same Day,CUST1162,Anjali Smith,Consumer,UK,Mumbai,P1006,Printer,4,1388.82
5752,ORD1244,19-05-2025,26-05-2025,Second Class,CUST1823,Anjali Patel,Corporate,USA,Pune,P1003,Mouse,4,1346.32
5753,ORD1398,03-09-2023,09-09-2023,Standard Class,CUST1708,John Patel,Corporate,UK,Delhi,P1008,SSD,2,1135.05
5754,ORD2095,11-03-2024,01-01-2022,Second Class,CUST3173,Rahul Gupta,Consumer,Germany,Berlin,P1007,Router,1,753.01
5755,ORD1516,14-01-2024,21-01-2024,First Class,CUST1955,Olivia Johnson,Home Office,India,Berlin,P1005,Headphones,7,3214.17
5756,ORD2437,26-02-2023,06-03-2023,Standard Class,CUST3364,Robert Smith,Home Office,Germany,Toronto,P1001,Laptop,8,1564.8
5757,ORD1466,21-10-2024,27-10-2024,First Class,CUST2490,Sneha Gupta,Consumer,Canada,Pune,P1004,Monitor,6,4399.47
5758,ORD2317,09-05-2025,16-05-2025,Second Class,CUST2594,John Sharma,Home Office,India,Mumbai,P1004,Monitor,2,4227.82
5759,ORD2403,17-06-2023,21-06-2023,Second Class,CUST1777,John Davis,Corporate,Canada,Delhi,P1002,Keyboard,7,2543.53
5760,ORD1903,23-08-2023,24-08-2023,Same Day,CUST3435,John Davis,Corporate,India,Bangalore,P1002,Keyboard,5,4849.51
5761,ORD1089,14-02-2024,17-02-2024,Standard Class,CUST2124,Michael Wilson,Home Office,UK,Pune,P1006,Printer,2,3313.12
5762,ORD2076,06-01-2025,15-01-2025,Second Class,CUST1298,Daniel Johnson,Corporate,USA,Toronto,P1004,Monitor,8,2774.54
5763,ORD2081,07-04-2024,11-04-2024,First Class,CUST2583,Robert Gupta,Corporate,Canada,Delhi,P1004,Monitor,10,1078.3
5764,ORD1053,27-01-2025,04-02-2025,Same Day,CUST1059,Sarah Taylor,Corporate,Canada,New York,P1004,Monitor,7,4252.54
5765,ORD1550,26-08-2023,04-09-2023,Standard Class,CUST3149,Amit Brown,Corporate,Canada,Mumbai,P1006,Printer,5,1364.97
5766,ORD1690,10-03-2025,16-03-2025,Second Class,CUST3285,Sarah Patel,Home Office,Germany,Berlin,P1005,Headphones,5,901.16
5767,ORD1096,18-08-2024,23-08-2024,Standard Class,CUST2426,Chris Wilson,Home Office,Canada,New York,P1004,Monitor,9,2970.82
5768,ORD1475,07-01-2023,09-01-2023,Standard Class,CUST3194,John Gupta,Corporate,USA,Bangalore,P1007,Router,10,2784.68
5769,ORD1738,23-02-2025,01-01-2022,Same Day,CUST1036,John Wilson,Consumer,Canada,Mumbai,P1008,SSD,10,2598.12
5770,ORD2233,26-02-2024,03-03-2024,First Class,CUST1807,Sneha Davis,Home Office,India,London,P1005,Headphones,4,4652.66
5771,ORD1841,25-08-2023,30-08-2023,Standard Class,CUST2586,Priya Taylor,Consumer,UK,Berlin,P1008,SSD,9,356.02
5772,ORD2290,02-12-2024,07-12-2024,First Class,CUST1537,Rahul Brown,Corporate,Germany,Delhi,P1005,Headphones,5,2922.68
5773,ORD1587,13-07-2024,14-07-2024,First Class,CUST2336,Rahul Brown,Consumer,Germany,Bangalore,P1008,SSD,2,3885
5774,ORD1081,21-12-2023,30-12-2023,Same Day,CUST3132,,Home Office,UK,Toronto,P1008,SSD,2,2771.43
5775,ORD1572,15-05-2025,17-05-2025,First Class,CUST3040,Jane Wilson,Consumer,Canada,Berlin,P1007,Router,5,4825.99
5776,ORD2373,03-01-2025,05-01-2025,First Class,CUST2643,Robert Davis,Consumer,Canada,Delhi,P1001,Laptop,5,2143.17
5777,ORD1065,04-07-2023,10-07-2023,Same Day,CUST2380,Daniel Davis,Corporate,Canada,Toronto,P1008,SSD,7,1985.89
5778,ORD1437,12-03-2024,13-03-2024,Second Class,CUST1395,Jane Brown,Corporate,UK,Toronto,P1004,Monitor,2,1821.82
5779,ORD1562,09-05-2024,19-05-2024,First Class,CUST1414,Amit Patel,Consumer,Germany,Toronto,P1005,Headphones,9,1057.05
5780,ORD1324,07-05-2024,14-05-2024,Standard Class,CUST3093,Michael Davis,Corporate,India,Mumbai,P1003,Mouse,6,2981.44
5781,ORD1023,18-06-2023,22-06-2023,Standard Class,CUST2132,Priya Davis,Consumer,Canada,Delhi,P1004,Monitor,3,1399.69
5782,ORD2431,12-02-2025,20-02-2025,Standard Class,CUST1420,Robert Brown,Corporate,Germany,Toronto,P1006,Printer,10,4205.24
5783,ORD1913,08-03-2023,17-03-2023,Standard Class,CUST1487,David Gupta,Corporate,Canada,Pune,P1006,Printer,7,1052.67
5784,ORD2408,20-11-2023,30-11-2023,Standard Class,CUST3432,Chris Sharma,Consumer,Canada,Toronto,P1004,Monitor,2,512.46
5785,ORD2175,09-03-2023,19-03-2023,Second Class,CUST2148,Chris Wilson,Consumer,USA,Toronto,P1003,Mouse,1,3357.34
5786,ORD1460,07-12-2023,16-12-2023,First Class,CUST1869,Emily Wilson,Consumer,Germany,London,P1008,SSD,9,1486.39
5787,ORD1002,03-11-2023,13-11-2023,First Class,CUST1733,Amit Gupta,Corporate,Canada,London,P1006,Printer,7,2283.63
